OID_,lst_2015sp,lst_2015su,lst_2015au,lst_2015wi,lst_2016sp,lst_2016su,lst_2016au,lst_2016wi,lst_2017sp,lst_2017su,lst_2017au,lst_2017wi,lst_2018sp,lst_2018su,lst_2018au,lst_2018wi,lst_2019sp,lst_2019su,lst_2019au,lst_2019wi,lst_2020sp,lst_2020su,lst_2020au,lst_2020wi,lst_2021sp,lst_2021su,lst_2021au,lst_2021wi,lst_2022sp,lst_2022su,lst_2022au,lst_2022wi,lst_2023sp,lst_2023su,lst_2023au,lst_2023wi
375,15.51371522,41.60517089,36.82848794,26.03608979,30.54274916,47.776406,44.19773906,27.8322593,35.86802432,40.59172796,37.00622498,23.41275944,35.38950152,49.67682512,37.60096046,29.26099166,32.24492312,44.64549968,35.0271914,23.85368402,30.73415828,40.8378254,34.38118562,28.58935073,35.45786192,40.90276778,36.45934178,27.42038789,33.30792734,44.9565395,41.42230682,27.16232738,34.8392003,38.81093954,30.27956162,26.78634518
376,13.38087074,43.13986187,35.29892399,23.79215966,26.49581348,48.4087397,41.7265106,25.4054651,38.9237342,43.86619112,34.56917672,21.62171696,35.85435224,48.9385328,37.26941252,26.45821526,32.32011956,44.08152638,34.7195696,20.34850451,30.83157185,42.50923718,32.11332935,25.03290092,29.25415562,40.50285944,35.26987082,25.44648134,31.4040902,31.65018764,41.70258446,22.92910961,29.9001614,45.12402248,30.87942413,24.79363952
377,12.2460881,38.25551129,34.23591977,23.02652318,28.11424595,45.8794049,37.39075223,25.89082394,34.80160208,41.33002028,34.33504235,21.34656635,34.64779118,49.4170556,35.77573778,27.13840124,30.23170934,41.94355487,36.15684701,19.72984289,29.95484972,39.27237224,32.52861878,26.20528178,35.74839362,39.47745344,35.01693734,25.71650492,31.35623792,45.46582448,37.41638738,24.83123774,29.69849822,39.402257,28.33470824,24.70818902
378,12.37597286,38.14784366,32.33550065,22.65224999,27.92796386,46.41945206,41.63080604,25.46357144,35.08529774,42.26997578,34.13167016,21.19446446,34.28206304,49.50934214,35.7449756,26.25142505,31.20413603,42.40498757,35.70395936,20.21349272,29.47974494,39.09121718,28.806395,25.5763661,33.70783568,39.37320383,34.21370264,24.84320081,30.55642124,45.11718644,39.09634421,24.23308424,33.33185348,39.48428948,28.07322971,24.02458502
379,12.93311012,40.19865566,34.80160208,21.56190161,24.92181527,43.64743784,39.90812396,24.70306199,35.03402744,42.03584141,32.38677095,19.26328316,33.23443991,48.13188008,35.01351932,25.08929825,31.54935605,40.6840145,33.71979875,20.66808938,28.86791936,37.5394361,30.04542725,24.83123774,31.81254359,39.48087146,32.89947395,24.18010493,29.3874584,43.10568167,38.76479627,23.44352162,27.8664395,39.62101028,26.52999368,23.24869448
380,13.22364182,39.4706174,35.03915447,21.49866824,23.87077412,43.04757533,39.41592908,24.92523329,34.6512092,41.65131416,32.53374581,19.25986514,32.8054784,47.81742224,35.48520608,24.44329247,31.40750822,40.12345922,32.81915048,20.92444088,28.80981302,38.83999271,30.09669755,25.16278568,31.35111089,39.14248748,32.97979742,24.34758791,29.31567998,42.68526521,38.12562653,23.166662,28.34838032,38.86220984,27.2170157,23.44352162
381,13.38087074,43.13986187,35.29892399,23.79215966,26.49581348,48.4087397,41.7265106,25.4054651,38.9237342,43.86619112,34.56917672,21.62171696,35.85435224,48.9385328,37.26941252,26.45821526,32.32011956,44.08152638,34.7195696,20.34850451,30.83157185,42.50923718,32.11332935,25.03290092,29.25415562,40.50285944,35.26987082,25.44648134,31.4040902,31.65018764,41.70258446,22.92910961,29.9001614,45.12402248,30.87942413,24.79363952
382,17.72859218,41.43256088,33.65314736,23.27774765,25.91133206,47.46536618,41.93500982,25.00555676,37.6248866,41.12493908,34.56917672,21.32947625,34.91439674,48.46684604,36.29527682,23.60075054,32.22954203,42.86471126,36.0355073,21.79432697,30.6008555,40.7011046,32.92169108,25.10638835,33.6087131,36.11241275,32.8567487,25.73188601,30.2077832,26.35909268,40.6327442,24.72869714,29.23022948,43.70554418,28.21507754,24.21941216
383,23.25894854,40.09269704,34.0017854,24.28606355,25.58662016,40.04826278,37.03869617,26.61031715,35.59458272,40.66350638,33.98298629,21.27991496,34.30257116,40.20378269,36.7362014,24.71502506,33.69758162,38.02821296,32.70464681,21.90541262,28.8576653,38.74257914,32.59697918,27.00851648,38.23500317,29.57715851,33.37970576,26.94699212,31.51688486,40.52678558,38.46913754,24.95086844,33.14557139,28.79272292,29.23022948,26.07368801
384,15.71879642,41.28729503,36.2918588,26.09419613,29.79420278,47.20559666,43.83371993,27.86473049,35.93467571,40.26359804,36.57555446,23.29996478,35.3519033,48.34379732,38.09657336,29.47974494,32.57988908,43.85593706,34.5999389,24.38689514,30.23854538,40.55071172,31.54422902,29.04907442,35.11435091,40.50969548,36.80797982,27.54685463,33.12335426,43.89011726,40.940366,27.01877054,34.53670553,38.16151574,31.4553605,27.42551492
385,12.57421802,41.72992862,34.40852978,23.60929559,28.17747932,47.13040022,36.13462988,26.70260369,37.17199895,43.2304394,35.56723856,21.4918322,34.56063167,46.82277842,36.3431291,26.13179435,32.06889509,nan,32.37480788,21.53455745,29.99928398,42.50240114,9.20917733,25.75239413,33.58136894,39.95255822,34.74862277,26.09419613,31.11697652,43.35519713,40.49944142,25.5421859,29.36695028,41.68891238,28.31420012,24.52019792
386,13.83888542,43.34665208,34.02912956,23.51530004,27.15890936,48.61894793,43.66794596,25.20380192,39.40567502,43.80466676,34.43929196,21.46790606,36.50377604,49.29400688,36.56188238,25.96772939,33.29425526,44.15843183,35.27328884,22.0899857,30.81789977,43.39792238,31.34427485,25.7814473,29.10376274,41.10101294,33.84968351,25.02435587,31.27078742,33.1814606,41.95209992,24.92523329,29.55494138,45.74952014,32.75079008,24.12712562
387,11.46336152,44.64549968,36.47130485,24.71160704,27.51096542,49.02740132,45.33081269,25.44989936,41.58295376,46.67067653,37.11389261,23.03677724,38.40761318,48.19340444,39.22110194,28.5329534,35.32455914,44.24559134,40.6327442,23.8673561,32.79693335,42.94674374,32.0876942,27.58616186,32.35771778,42.0854027,36.61315268,28.03904951,33.83772044,48.86675438,42.5981057,27.4562771,33.38995982,47.47562024,33.3181814,27.10422104
388,17.7661904,41.68549436,33.44977517,22.84365911,25.88569691,47.34573548,41.74018268,24.93036032,33.63776627,42.15034508,33.45319319,20.92614989,35.12631398,48.61723892,36.04576136,23.20426022,32.59527017,44.04563717,36.28844078,21.87806846,30.68288798,43.13473484,32.58501611,25.90791404,37.52576402,36.82677893,32.43291422,24.86541794,30.74099432,30.63845372,40.80022718,24.54754208,29.07300056,43.85935508,27.76731692,24.1578878
389,13.70216462,38.4281213,31.80228953,23.41446845,28.0886108,46.42799711,36.70543922,26.21040881,36.77721764,43.69529012,34.50423434,21.58411874,34.44783701,50.16902,37.30359272,26.87008667,33.53693468,45.30517754,36.34654712,22.77017168,30.14967686,38.96816846,13.82521334,26.55562883,34.24446482,40.86175154,34.72982366,26.14717544,33.23614892,46.71340178,40.87371461,25.61396432,35.59800074,40.11491417,28.95336986,25.90791404
390,13.38087074,40.36272062,31.76640032,21.34656635,25.92500414,43.42526654,39.39542096,24.39544019,35.62705391,42.20674241,32.03813291,19.14023444,33.80866727,47.8618565,35.10580586,24.47576366,31.86381389,40.75579292,33.57624191,18.04646804,28.84741124,38.22987614,29.66602703,24.74920526,38.47084655,38.66909171,32.8054784,23.82804887,29.88648932,42.12300092,38.09315534,23.55631628,28.39965062,39.85343564,26.73165686,23.19742418
391,13.06983092,41.15911928,33.98640431,23.15128091,27.39987977,46.57668098,35.42709974,26.18819168,36.28502276,43.76194151,34.29573512,20.67492542,33.73517984,46.1528465,35.72104946,26.09932316,31.88774003,nan,31.9509734,21.28162397,29.33960612,41.48895821,30.62307263,25.60371026,38.39906813,39.18692174,33.8137943,25.83442661,30.38381123,42.98946899,40.19523764,24.94061438,28.94995184,40.97112818,28.02366842,24.21599414
392,12.75195506,38.0521391,33.2327309,22.72573742,29.39087642,44.37376709,40.87371461,24.87396299,35.15365814,39.15957758,33.42926705,20.57922086,32.28081233,46.79543426,35.3689934,26.46163328,30.02833715,40.81219025,32.38164392,21.91566668,28.8576653,36.12437582,31.52030288,25.05170003,33.47882834,37.92225434,33.72492578,24.37151405,31.51004882,42.15205409,37.10192954,24.3287888,32.33720966,37.72400918,27.34690046,23.6622749
393,13.17578954,30.64016273,35.5057142,23.68961906,25.87031582,44.93261336,34.6682993,25.95918434,35.63901698,42.70577333,34.38118562,21.84559727,33.7967042,49.0239833,37.04040518,27.53489156,33.45319319,42.68184719,34.15901432,22.50698414,30.23170934,37.29675668,32.52520076,26.99142638,34.74349574,39.07241807,33.3865418,26.21895386,32.74395404,44.82836375,40.75408391,26.2599701,34.98959318,40.29777824,28.88842748,25.7985374
394,12.30761246,40.39006478,32.88238385,21.78407291,26.97262727,44.65917176,37.68641096,25.22772806,36.1209578,42.09907478,32.71319186,19.70420774,33.51129953,48.49760822,35.20834646,25.99507355,31.46903258,nan,30.07789844,20.7569579,29.07300056,39.28946234,29.96510378,24.99872072,38.89468103,38.62978448,32.66192156,24.26384642,29.9343416,42.48360203,39.17154065,23.5939145,28.7380346,39.21939293,26.9606642,23.51188202
395,12.30761246,40.39006478,32.88238385,21.78407291,26.97262727,44.65917176,37.68641096,25.22772806,36.1209578,42.09907478,32.71319186,19.70420774,33.51129953,48.49760822,35.20834646,25.99507355,31.46903258,nan,30.07789844,20.7569579,29.07300056,39.28946234,29.96510378,24.99872072,38.89468103,38.62978448,32.66192156,24.26384642,29.9343416,42.48360203,39.17154065,23.5939145,28.7380346,39.21939293,26.9606642,23.51188202
396,13.89357374,41.5385195,34.0017854,22.87783931,25.89595097,47.15090834,38.65712864,25.98140147,36.87804923,43.27145564,33.94880609,20.53991363,34.31795225,48.17289632,34.88363456,26.31636743,32.23125104,nan,30.90164126,21.5089223,29.44898276,41.00189036,28.98584105,25.75752116,33.49591844,39.42276512,33.97785926,25.29437945,30.78201056,43.27316465,39.73893197,24.72527912,29.34644216,42.26997578,27.83396831,24.37322306
397,13.06983092,41.15911928,33.98640431,23.15128091,27.39987977,46.57668098,35.42709974,26.18819168,36.28502276,43.76194151,34.29573512,20.67492542,33.73517984,46.1528465,35.72104946,26.09932316,31.88774003,nan,31.9509734,21.28162397,29.33960612,41.48895821,30.62307263,25.60371026,38.39906813,39.18692174,33.8137943,25.83442661,30.38381123,42.98946899,40.19523764,24.94061438,28.94995184,40.97112818,28.02366842,24.21599414
398,11.30271458,43.91746142,34.14021521,22.87271228,28.20482348,43.10739068,43.42868456,26.75729201,37.7103371,43.70554418,34.40340275,21.88148648,35.58432866,nan,36.95153666,26.85128756,33.57111488,43.10568167,36.23375246,21.4918322,30.58034738,41.97431705,29.8488911,25.28070737,36.16539206,40.50798647,34.446128,26.16768356,31.94071934,32.20390688,41.36249147,25.046573,29.34302414,44.12596064,30.31886885,25.12518746
399,18.2447132,41.02923452,34.86654446,24.06901928,25.82759057,47.16628943,42.22554152,25.28925242,34.34700542,41.01214442,35.13998606,22.27114076,33.87873668,46.96633526,35.98765502,24.21941216,32.45684036,43.90378934,36.38072732,22.58388959,30.63674471,39.22110194,36.9071024,26.9606642,36.27135068,33.15411644,33.94709708,26.58297299,31.31180366,30.45217163,41.17791839,24.98504864,29.76685862,42.07856666,32.93707217,25.46357144
400,23.0299412,40.13371328,33.68561855,22.9103105,24.93036032,44.6489177,35.4031736,25.1320235,35.33823122,41.21038958,33.11139119,20.7056876,33.05499386,45.60938132,33.25665704,22.93765466,31.93046528,39.58512107,30.72732224,21.21155456,28.99096808,36.4798499,31.20755405,25.77461126,37.71546413,28.43212181,33.3181814,25.05170003,30.7204862,30.80764571,38.80923053,23.99040482,32.59868819,39.12368837,27.75706286,25.19012984
